VideoID,PublishDate,VideoType,ContentTopic,Impressions,ClickThroughRate_Pct,Views,AverageViewDuration_Sec,WatchTime_Hours,Likes,Comments,Shares,EngagementRate_Pct,EstimatedRevenue_INR
VID-3168774,14-01-2026,Short,Managerial Tactics,293691,39.53,116096,21,677.23,4158,82,994,4.51,5458.92
VID-5035454,15-01-2026,Live Stream,Data Engineering in Sports,36472,6.87,2505,3346,2328.26,199,55,46,11.98,1409.62
VID-7276810,15-01-2026,Short,Data Engineering in Sports,13971,31.78,4439,25,30.83,189,4,60,5.7,81.29
VID-5010311,15-01-2026,Short,Data Engineering in Sports,433445,37.7,163408,46,2087.99,5378,129,3002,5.21,2519.91
VID-7063294,17-01-2026,Short,Tactical Breakdown,299595,44.56,133499,35,1297.91,6525,145,761,5.57,5736.23
VID-6659350,17-01-2026,Long-Form Video,Data Engineering in Sports,42001,11.35,4767,301,398.57,164,13,167,7.22,826.98
VID-5543752,17-01-2026,Live Stream,Managerial Tactics,22806,2.5,570,2999,474.84,70,17,10,17.02,1184.68
VID-2821035,18-01-2026,Short,Data Engineering in Sports,176121,31.43,55354,48,738.05,2957,92,936,7.2,2480.6
VID-9747007,20-01-2026,Short,Data Engineering in Sports,379901,46.93,178287,40,1980.97,3646,99,3107,3.84,2461.29
VID-4335057,21-01-2026,Short,Tactical Breakdown,330983,34.71,114884,19,606.33,6447,176,1454,7.03,3351.04
VID-3270495,21-01-2026,Short,Tactical Breakdown,432009,66.93,289143,22,1766.98,8759,322,5631,5.09,9375.44
VID-5493644,21-01-2026,Short,Match Preview,76744,62.2,47734,35,464.08,2603,54,808,7.26,1869.39
VID-4962289,21-01-2026,Short,Tactical Breakdown,312675,50.08,156587,53,2305.31,6844,150,1572,5.47,2627.65
VID-5953267,22-01-2026,Short,Match Preview,131069,62.02,81288,25,564.5,2738,128,1608,5.5,1787.14
VID-7455000,23-01-2026,Short,Match Preview,213758,58,123979,24,826.53,7373,269,925,6.91,2937.55
VID-9778252,24-01-2026,Short,Managerial Tactics,429276,54.41,233569,36,2335.69,14686,597,4429,8.44,4445.49
VID-3727371,24-01-2026,Long-Form Video,Data Engineering in Sports,63172,9.95,6285,287,501.05,542,53,224,13.03,2564.06
VID-1895049,27-01-2026,Short,Match Preview,297978,70.57,210283,55,3212.66,15713,699,2253,8.88,2931.3
VID-3941910,27-01-2026,Long-Form Video,Managerial Tactics,9256,8.04,744,244,50.43,62,7,25,12.63,297.66
VID-1282822,27-01-2026,Short,Managerial Tactics,78857,66.82,52692,26,380.55,1444,23,451,3.64,1807.69
VID-8800043,28-01-2026,Live Stream,Goalkeeper Analysis,47875,3,1436,685,273.24,184,42,7,16.23,1473.93
VID-6531809,29-01-2026,Short,Data Engineering in Sports,379420,73.39,278456,24,1856.37,14832,420,2894,6.52,12984.86
VID-2616924,29-01-2026,Short,Goalkeeper Analysis,358803,64.55,231607,49,3152.43,15448,730,3263,8.39,6730.84
VID-6146657,29-01-2026,Short,Goalkeeper Analysis,184344,58.91,108597,44,1327.3,5767,183,557,5.99,5364.88
VID-1843812,01-02-2026,Short,Goalkeeper Analysis,497464,65.2,324346,18,1621.73,9589,253,2261,3.73,9844.6
VID-9806664,01-02-2026,Short,Transfer Market,452279,52.92,239346,55,3656.68,13074,644,3216,7.08,10407.56
VID-4592258,02-02-2026,Short,Match Preview,365064,72.36,264160,27,1981.2,13610,493,4390,7,12217.66
VID-7388595,03-02-2026,Short,Goalkeeper Analysis,81604,58.19,47485,51,672.7,2729,127,919,7.95,951.08
VID-3031327,03-02-2026,Short,Goalkeeper Analysis,45598,38.33,17477,20,97.09,1280,39,346,9.53,730.16
VID-7772399,04-02-2026,Short,Match Preview,408046,69.64,284163,50,3946.71,9544,105,3741,4.71,7851.62
VID-3774242,04-02-2026,Short,Transfer Market,393636,64.09,252281,47,3293.67,16186,707,2644,7.74,4900.69
VID-7925224,05-02-2026,Short,Match Preview,155514,33.89,52703,19,278.15,1476,16,431,3.65,638.2
VID-9995710,06-02-2026,Long-Form Video,Data Engineering in Sports,103623,9.91,10269,221,630.4,780,77,190,10.2,3090.22
VID-3653542,07-02-2026,Short,Managerial Tactics,20984,45.27,9499,53,139.85,405,12,111,5.56,191.44
VID-7849785,07-02-2026,Short,Managerial Tactics,421121,37.93,159731,47,2085.38,11000,230,1731,8.11,4798.64
VID-1742257,08-02-2026,Short,Managerial Tactics,220845,38.31,84605,34,799.05,3856,77,1629,6.57,1933.47
VID-8570728,10-02-2026,Short,Tactical Breakdown,194583,38.71,75323,19,397.54,5570,205,1437,9.57,1409.37
VID-3427701,10-02-2026,Short,Transfer Market,300635,45.08,135526,35,1317.61,10017,354,880,8.3,4054.87
VID-5821672,10-02-2026,Short,Transfer Market,43343,66,28606,45,357.57,1423,33,511,6.88,768.27
VID-4261388,11-02-2026,Short,Tactical Breakdown,398964,70.81,282506,33,2589.64,11757,554,4479,5.94,7242.72
VID-1121093,12-02-2026,Short,Managerial Tactics,42214,47.73,20148,26,145.51,419,20,351,3.92,687.88
VID-9656585,12-02-2026,Short,Data Engineering in Sports,192122,49.77,95619,35,929.63,5919,220,1401,7.89,1161.18
VID-7672416,13-02-2026,Long-Form Video,Match Preview,36895,11.39,4202,492,574.27,266,33,97,9.42,1760.62
VID-1917073,13-02-2026,Short,Tactical Breakdown,448218,69.35,310839,15,1295.16,8739,406,3157,3.96,3638.28
VID-5415781,14-02-2026,Short,Goalkeeper Analysis,169493,53.6,90848,20,504.71,3313,113,1650,5.59,1327.06
VID-7525766,14-02-2026,Short,Tactical Breakdown,230112,49.96,114963,31,989.96,8292,193,731,8.02,5287.27
VID-6174115,15-02-2026,Short,Data Engineering in Sports,90308,51.12,46165,36,461.65,2740,109,281,6.78,2304.5
VID-6239005,16-02-2026,Long-Form Video,Tactical Breakdown,104933,11.08,11626,551,1779.42,1106,94,350,13.33,4760.45
VID-5137033,16-02-2026,Live Stream,Tactical Breakdown,10168,5.82,591,2971,487.74,69,7,8,14.21,329.38
VID-6668062,16-02-2026,Short,Managerial Tactics,226183,51.49,116461,41,1326.36,8982,324,1214,9.03,2871.31
VID-4737050,16-02-2026,Short,Tactical Breakdown,486986,58.83,286493,15,1193.72,22097,1002,2404,8.9,11580.56
VID-8515112,18-02-2026,Short,Managerial Tactics,289344,62.29,180232,27,1351.74,9437,214,3157,7.11,4704.62
VID-9551633,19-02-2026,Short,Managerial Tactics,149035,48.3,71983,20,399.91,5123,103,896,8.5,2773.78
VID-3419557,22-02-2026,Short,Tactical Breakdown,49033,70.53,34582,55,528.34,1326,35,333,4.9,1450.06
VID-2389517,24-02-2026,Short,Tactical Breakdown,163758,54.86,89837,32,798.55,2563,48,1432,4.5,1792.14
VID-3049379,24-02-2026,Live Stream,Data Engineering in Sports,35846,6.15,2204,1955,1196.89,321,50,15,17.51,3962.01
VID-2183081,27-02-2026,Short,Tactical Breakdown,376662,39.98,150589,34,1422.23,9556,294,879,7.12,5165.57
VID-1187151,27-02-2026,Long-Form Video,Transfer Market,52691,6.63,3493,389,377.44,279,17,92,11.11,1163.88
VID-5853279,27-02-2026,Short,Managerial Tactics,261717,51.9,135831,19,716.89,3381,69,1977,4,6388.41
VID-9504975,28-02-2026,Short,Data Engineering in Sports,156952,35.48,55686,30,464.05,3063,131,1010,7.55,1845.05
VID-5504876,28-02-2026,Short,Match Preview,213028,73.74,157086,19,829.07,3777,123,2367,3.99,2842.71
VID-8671014,28-02-2026,Short,Transfer Market,458139,48.97,224350,49,3053.65,7823,375,1338,4.25,7238.32
VID-2927295,01-03-2026,Short,Data Engineering in Sports,182822,37.82,69143,28,537.78,3826,138,575,6.56,2242.32
VID-7056449,02-03-2026,Long-Form Video,Data Engineering in Sports,102591,4.14,4247,270,318.52,242,29,136,9.58,1430.48
VID-2541778,02-03-2026,Long-Form Video,Tactical Breakdown,49227,7.41,3647,358,362.67,113,10,106,6.28,1259.42
VID-7199257,03-03-2026,Long-Form Video,Managerial Tactics,128729,2.83,3643,593,600.08,275,37,60,10.21,872.89
VID-6386886,03-03-2026,Short,Data Engineering in Sports,427836,54.04,231202,35,2247.8,4632,190,3875,3.76,9423.53
VID-7466263,03-03-2026,Long-Form Video,Goalkeeper Analysis,118108,4.98,5881,277,452.51,336,37,124,8.45,992.87
VID-9901882,05-03-2026,Short,Transfer Market,254961,48.42,123452,49,1680.32,5323,100,694,4.95,6046.84
VID-5558976,07-03-2026,Short,Goalkeeper Analysis,456906,66.96,305944,50,4249.22,6802,331,4148,3.69,9467.1
VID-1924523,09-03-2026,Short,Data Engineering in Sports,67773,74.1,50219,24,334.79,2388,36,970,6.76,562.31
VID-3359974,09-03-2026,Short,Managerial Tactics,200923,41.05,82478,22,504.03,2720,88,1587,5.33,2818.9
VID-3886628,09-03-2026,Short,Match Preview,427259,45.59,194787,34,1839.65,8149,191,3358,6.01,8484.52
VID-3607780,11-03-2026,Long-Form Video,Goalkeeper Analysis,142620,4.33,6175,328,562.61,449,47,197,11.22,1034.94
VID-5604053,11-03-2026,Short,Match Preview,228584,35.5,81147,30,676.23,4695,168,566,6.69,3004.24
VID-6350990,12-03-2026,Long-Form Video,Match Preview,6292,7.49,471,362,47.36,26,1,8,7.43,144.93
VID-2671454,12-03-2026,Long-Form Video,Transfer Market,36862,11.35,4183,278,323.02,318,38,150,12.1,1560.79
VID-4806653,13-03-2026,Short,Tactical Breakdown,205927,33.46,68903,28,535.91,3393,149,823,6.33,1353.51
VID-7974882,13-03-2026,Short,Tactical Breakdown,219595,43.06,94557,25,656.65,3534,128,678,4.59,1328.91
VID-2967838,13-03-2026,Live Stream,Data Engineering in Sports,34212,7.99,2733,3426,2600.91,342,39,41,15.44,3824.7
VID-6264320,14-03-2026,Short,Data Engineering in Sports,139547,74.01,103278,26,745.9,7725,90,684,8.23,4172.02
VID-5134460,16-03-2026,Short,Tactical Breakdown,369204,60.08,221817,38,2341.4,5132,147,1780,3.18,9630.32
VID-2327851,17-03-2026,Short,Match Preview,168155,69.95,117624,42,1372.28,3119,147,679,3.35,5250.85
VID-3655032,17-03-2026,Short,Goalkeeper Analysis,38855,70.71,27474,42,320.53,1333,35,426,6.53,1059.06
VID-2970112,18-03-2026,Long-Form Video,Match Preview,114100,11.62,13258,600,2209.67,833,62,471,10.3,2591.32
VID-8759453,18-03-2026,Short,Tactical Breakdown,102645,43.39,44537,26,321.66,3093,59,692,8.63,799.41
VID-3821491,19-03-2026,Short,Goalkeeper Analysis,321615,31.68,101887,24,679.25,5769,205,1613,7.45,3325.58
VID-4203006,19-03-2026,Long-Form Video,Managerial Tactics,79643,7,5575,223,345.34,309,34,127,8.43,1037.25
VID-2615876,20-03-2026,Short,Match Preview,420166,45.04,189242,15,788.51,5584,75,2388,4.25,6006.9
VID-4454581,20-03-2026,Long-Form Video,Data Engineering in Sports,27745,9.84,2730,297,225.22,98,5,34,5.02,1001.35
VID-1223268,20-03-2026,Short,Match Preview,317722,31.74,100844,26,728.32,5059,120,1042,6.17,4213.02
VID-8031902,21-03-2026,Short,Match Preview,381689,58.97,225082,44,2751,8017,81,1315,4.18,4324.44
VID-1194147,21-03-2026,Long-Form Video,Match Preview,91544,10.8,9886,374,1027.05,673,97,351,11.34,3792.6
VID-4891533,22-03-2026,Short,Data Engineering in Sports,326031,47.25,154049,23,984.2,3479,44,1189,3.06,4680.21
VID-5210892,23-03-2026,Long-Form Video,Tactical Breakdown,56777,11.53,6546,294,534.59,212,26,219,6.98,2735.22
VID-5314766,23-03-2026,Short,Match Preview,217013,52.9,114799,44,1403.1,6557,88,1668,7.24,1214.66
VID-5652004,24-03-2026,Short,Managerial Tactics,145974,60.97,89000,31,766.39,3309,132,1668,5.74,2188.43
VID-2633560,24-03-2026,Long-Form Video,Goalkeeper Analysis,137962,10.37,14306,302,1200.11,743,57,418,8.51,2331.74
VID-5681399,24-03-2026,Short,Tactical Breakdown,148396,38.31,56850,17,268.46,1756,55,1051,5.03,1685.94
VID-5796455,24-03-2026,Short,Managerial Tactics,463456,73.54,340825,30,2840.21,15293,319,5903,6.31,6868.09
VID-9391546,24-03-2026,Long-Form Video,Tactical Breakdown,58713,5.9,3464,507,487.85,261,28,114,11.63,1516.24
VID-3379902,24-03-2026,Long-Form Video,Transfer Market,32106,9.74,3127,262,227.58,212,11,57,8.95,1267.14
VID-8825141,25-03-2026,Short,Match Preview,13118,74.97,9834,42,114.73,288,12,90,3.97,366.85
VID-5437220,25-03-2026,Short,Tactical Breakdown,421098,39.06,164480,30,1370.67,7431,132,2039,5.84,4496.82
VID-7972680,25-03-2026,Long-Form Video,Tactical Breakdown,134071,4.52,6060,289,486.48,270,39,120,7.08,964.39
VID-1230868,26-03-2026,Short,Match Preview,379961,58.11,220795,27,1655.96,11353,400,3716,7.01,3376.64
VID-6508172,27-03-2026,Short,Data Engineering in Sports,461043,49.88,229968,54,3449.52,13682,409,1190,6.64,4699.16
VID-6031660,29-03-2026,Short,Transfer Market,245478,64.05,157228,53,2314.75,5161,150,2005,4.65,6077.67
VID-1247222,31-03-2026,Long-Form Video,Goalkeeper Analysis,89240,10.8,9637,307,821.82,622,90,153,8.98,3733.53
VID-7869356,31-03-2026,Long-Form Video,Match Preview,108458,4.26,4620,376,482.53,325,47,112,10.48,1287.66
VID-3965281,01-04-2026,Long-Form Video,Managerial Tactics,139271,4.72,6573,488,891.01,632,89,119,12.78,2683.42
VID-7773444,01-04-2026,Short,Tactical Breakdown,229744,50.13,115170,50,1599.58,4539,169,1205,5.13,3949.05
VID-3284594,02-04-2026,Live Stream,Match Preview,44649,3.14,1401,666,259.19,158,24,23,14.63,1781.06
VID-8659245,03-04-2026,Live Stream,Match Preview,27879,5.38,1499,1395,580.86,90,14,23,8.47,3685.06
VID-8885731,03-04-2026,Short,Match Preview,337543,73.23,247182,18,1235.91,12087,217,1256,5.49,3607.33
VID-1882758,03-04-2026,Short,Goalkeeper Analysis,30488,65.2,19878,47,259.52,1562,25,303,9.51,413.88
VID-5193933,03-04-2026,Long-Form Video,Goalkeeper Analysis,35013,4.69,1642,499,227.6,80,9,34,7.49,683.89
VID-7000629,04-04-2026,Long-Form Video,Transfer Market,77551,4.61,3575,385,382.33,145,19,88,7.05,1056.19
VID-2839073,04-04-2026,Live Stream,Managerial Tactics,16992,2.23,378,3519,369.5,24,6,7,9.79,816.53
VID-3942837,06-04-2026,Long-Form Video,Managerial Tactics,46201,8.2,3788,339,356.7,271,39,40,9.24,911.93
VID-3780017,06-04-2026,Short,Goalkeeper Analysis,83038,48.66,40406,51,572.42,3016,139,752,9.67,516.69
VID-6866685,06-04-2026,Long-Form Video,Goalkeeper Analysis,133771,9.4,12574,595,2078.2,406,49,494,7.55,4921.79
VID-2591329,06-04-2026,Short,Managerial Tactics,336164,52.76,177360,30,1478,4276,113,935,3,7303.28
VID-8458786,08-04-2026,Short,Goalkeeper Analysis,478160,37.06,177206,47,2313.52,8510,152,2308,6.19,4678.59
VID-1590011,08-04-2026,Long-Form Video,Transfer Market,67955,3.86,2623,213,155.19,233,19,87,12.92,557.63
VID-4393585,08-04-2026,Long-Form Video,Transfer Market,54633,9.96,5441,195,294.72,350,43,102,9.1,1951.91
VID-3766422,09-04-2026,Long-Form Video,Data Engineering in Sports,21581,5.54,1195,501,166.3,66,5,12,6.95,453.08
VID-7320948,10-04-2026,Short,Data Engineering in Sports,228476,60.84,139004,53,2046.45,7000,344,1900,6.65,5221.3
VID-4893981,10-04-2026,Long-Form Video,Transfer Market,25577,10.38,2654,434,319.95,85,11,58,5.8,686.96
VID-2524049,10-04-2026,Long-Form Video,Tactical Breakdown,29015,4.31,1250,476,165.28,88,11,42,11.28,201.18
VID-7059190,11-04-2026,Long-Form Video,Data Engineering in Sports,114138,7.5,8560,315,749,365,53,205,7.28,3650.59
VID-1318691,11-04-2026,Short,Data Engineering in Sports,397699,40.25,160073,43,1911.98,5556,135,2112,4.87,3623.9
VID-4510708,12-04-2026,Short,Tactical Breakdown,20255,58,11747,36,117.47,376,16,161,4.71,520.82
VID-5398477,13-04-2026,Short,Match Preview,60064,68.03,40861,38,431.31,2932,90,285,8.09,684.81
VID-8784364,14-04-2026,Short,Goalkeeper Analysis,133979,41.33,55373,29,446.06,2144,87,1030,5.89,1263.53
VID-6599390,14-04-2026,Long-Form Video,Managerial Tactics,32515,6.83,2220,260,160.33,102,15,60,7.97,465.16
VID-9271328,14-04-2026,Short,Managerial Tactics,259674,61.49,159673,36,1596.73,4396,117,2849,4.61,7461.48
VID-9391123,14-04-2026,Short,Transfer Market,120349,57.98,69778,49,949.76,3661,50,468,5.99,1318.46
VID-3510868,15-04-2026,Long-Form Video,Data Engineering in Sports,134111,8.46,11345,437,1377.16,587,78,433,9.68,2426.87
VID-1940599,15-04-2026,Long-Form Video,Match Preview,83778,9.42,7891,498,1091.59,597,52,174,10.43,2817.71
VID-6843541,15-04-2026,Long-Form Video,Transfer Market,84412,10.83,9141,594,1508.27,764,52,313,12.35,3236.47
VID-3505044,15-04-2026,Long-Form Video,Managerial Tactics,85886,9.93,8528,416,985.46,843,52,239,13.3,3253.53
VID-2724073,15-04-2026,Long-Form Video,Managerial Tactics,9164,5.83,534,285,42.27,49,6,11,12.36,107.97
VID-3627818,16-04-2026,Short,Managerial Tactics,191860,56.03,107499,45,1343.74,5891,93,1451,6.92,4928.83
VID-3398662,16-04-2026,Short,Match Preview,361957,48.1,174101,15,725.42,5875,83,921,3.95,4992.21
VID-6858289,17-04-2026,Short,Data Engineering in Sports,137786,57.75,79571,53,1171.46,5000,200,414,7.06,3794.88
VID-8009695,17-04-2026,Short,Goalkeeper Analysis,60859,50.42,30685,45,383.56,1385,29,220,5.33,495.83
VID-4957421,18-04-2026,Short,Managerial Tactics,110181,66.23,72972,46,932.42,2682,56,965,5.07,1922.25
VID-6554857,18-04-2026,Live Stream,Goalkeeper Analysis,30555,6.97,2129,1160,686.01,241,42,25,14.47,3210.67
VID-2281275,19-04-2026,Short,Transfer Market,439493,74.9,329180,55,5029.14,11210,266,3176,4.45,7766.28
VID-2309363,21-04-2026,Long-Form Video,Data Engineering in Sports,43781,4.81,2105,443,259.03,161,17,43,10.5,568.23
VID-8781394,21-04-2026,Short,Managerial Tactics,314263,47.5,149274,29,1202.48,10747,397,1098,8.2,7229.64
VID-4402426,21-04-2026,Short,Tactical Breakdown,439312,44.69,196328,55,2999.46,13026,567,1162,7.52,6364.06
VID-8906210,21-04-2026,Long-Form Video,Tactical Breakdown,86787,3.22,2794,279,216.53,220,17,55,10.45,701.47
VID-1430920,25-04-2026,Live Stream,Managerial Tactics,5433,3.75,203,2070,116.72,18,2,3,11.33,210.11
VID-4907993,27-04-2026,Long-Form Video,Match Preview,42357,7.41,3138,315,274.57,107,8,64,5.7,1400.07
VID-5252081,28-04-2026,Long-Form Video,Data Engineering in Sports,45941,4.29,1970,546,298.78,162,20,22,10.36,835.32
VID-4236039,28-04-2026,Live Stream,Match Preview,47552,6.77,3219,2487,2223.79,359,62,56,14.82,2606.47
VID-5724670,29-04-2026,Short,Goalkeeper Analysis,437873,72,315268,35,3065.11,13086,610,4587,5.8,13953.14
VID-9803140,29-04-2026,Short,Goalkeeper Analysis,432666,66.13,286122,25,1986.96,12662,389,4723,6.21,8165.18
VID-7257646,29-04-2026,Short,Data Engineering in Sports,256915,30.69,78847,44,963.69,6265,97,1439,9.89,1536.22
VID-4928576,30-04-2026,Long-Form Video,Transfer Market,54530,7.17,3909,462,501.65,296,28,73,10.16,1244.88
VID-3469940,30-04-2026,Short,Data Engineering in Sports,445536,66.74,297350,44,3634.28,7301,235,3712,3.78,6699.66
VID-8740906,03-05-2026,Long-Form Video,Managerial Tactics,71608,9.39,6723,274,511.69,566,64,94,10.77,1894.48
VID-6630874,03-05-2026,Long-Form Video,Match Preview,114216,4.67,5333,239,354.05,248,20,71,6.36,1104.82
VID-7390283,05-05-2026,Short,Match Preview,43795,48.09,21061,22,128.71,1562,24,234,8.64,524.68
VID-5567767,07-05-2026,Short,Tactical Breakdown,345707,65.91,227855,46,2911.48,9526,131,3055,5.58,4163.71
VID-8954127,07-05-2026,Short,Data Engineering in Sports,100687,69.8,70279,19,370.92,2669,49,1303,5.72,1802.94
VID-3032084,08-05-2026,Long-Form Video,Data Engineering in Sports,48350,9.49,4588,329,419.29,201,29,59,6.3,1940.21
VID-4936672,08-05-2026,Short,Data Engineering in Sports,346255,58.98,204221,26,1474.93,14877,313,1754,8.3,5991.88
VID-6691047,08-05-2026,Short,Transfer Market,129160,41.5,53601,32,476.45,1471,16,634,3.96,2012.21
VID-1351374,09-05-2026,Short,Data Engineering in Sports,80587,72.8,58667,40,651.86,1983,77,707,4.72,1991.61
VID-9587035,10-05-2026,Long-Form Video,Tactical Breakdown,31642,8.43,2667,529,391.9,167,11,86,9.9,756.5
VID-8973910,10-05-2026,Short,Goalkeeper Analysis,347398,43.72,151882,18,759.41,4357,127,1592,4,4022.07
VID-5820189,10-05-2026,Short,Data Engineering in Sports,176848,38.8,68617,22,419.33,2674,111,1092,5.65,3015.94
VID-1768833,10-05-2026,Short,Match Preview,131039,57.76,75688,48,1009.17,1971,44,602,3.46,2058.57
VID-8042759,11-05-2026,Short,Data Engineering in Sports,311507,50.79,158214,50,2197.42,9106,195,2288,7.32,7028.36
VID-3444258,11-05-2026,Short,Tactical Breakdown,469454,71.86,337349,51,4779.11,24950,1075,4875,9.16,6515.15
VID-5745851,12-05-2026,Short,Match Preview,203308,70.04,142396,26,1028.42,3588,136,916,3.26,6984.31
VID-7580635,12-05-2026,Long-Form Video,Managerial Tactics,30361,2.52,765,203,43.14,49,4,11,8.37,237.2
VID-7420420,12-05-2026,Short,Goalkeeper Analysis,90138,57.53,51856,18,259.28,3296,56,684,7.78,2138.12
VID-7294823,12-05-2026,Short,Managerial Tactics,178103,37.5,66788,16,296.84,4483,217,1092,8.67,1642.43
VID-7899887,12-05-2026,Short,Goalkeeper Analysis,417354,58.84,245571,53,3615.35,10466,187,1649,5.01,11261.63
VID-1606978,13-05-2026,Short,Managerial Tactics,180438,52.64,94982,37,976.2,3396,62,1078,4.78,4090.81
VID-1432010,14-05-2026,Long-Form Video,Goalkeeper Analysis,78665,3.99,3138,547,476.8,154,21,121,9.43,982.47
VID-4814394,15-05-2026,Short,Match Preview,116779,53.78,62803,21,366.35,4778,107,391,8.4,2804.79
VID-1461588,16-05-2026,Short,Goalkeeper Analysis,128258,52.67,67553,24,450.35,3444,64,397,5.78,2238.83
VID-7686424,16-05-2026,Short,Data Engineering in Sports,426726,57.51,245410,52,3544.81,19484,283,2852,9.22,11940.13
VID-1064328,16-05-2026,Short,Data Engineering in Sports,110999,74.38,82561,31,710.94,5967,94,999,8.55,1961.66
VID-6667795,16-05-2026,Short,Tactical Breakdown,393023,32.37,127221,54,1908.32,9674,279,2541,9.82,6214.85
VID-5472137,16-05-2026,Long-Form Video,Transfer Market,64467,7.35,4738,462,608.04,442,40,134,13,1572.96
VID-1243624,17-05-2026,Short,Match Preview,319339,47.58,151941,36,1519.41,9845,486,1798,7.98,6018.72
VID-8566119,17-05-2026,Short,Transfer Market,114952,48.7,55981,51,793.06,1205,29,355,2.84,598.54
VID-7660757,17-05-2026,Short,Data Engineering in Sports,192376,37.36,71871,34,678.78,4064,95,879,7.01,871.4
VID-4169213,18-05-2026,Long-Form Video,Goalkeeper Analysis,75404,5.79,4365,332,402.55,312,45,74,9.87,907.36
VID-6229330,19-05-2026,Short,Tactical Breakdown,25873,42.88,11094,18,55.47,807,19,137,8.68,264.05
VID-3994753,19-05-2026,Short,Tactical Breakdown,189083,74.45,140772,32,1251.31,10599,497,1314,8.82,6518.79
VID-6612952,19-05-2026,Short,Tactical Breakdown,389317,40.41,157322,35,1529.52,6608,285,2150,5.75,2378.23
VID-3547397,20-05-2026,Short,Match Preview,297720,47.52,141476,50,1964.94,6013,216,2584,6.23,6089.57
VID-1652091,21-05-2026,Short,Transfer Market,229479,36.75,84333,17,398.24,5158,83,787,7.15,2828.49
VID-8622076,24-05-2026,Long-Form Video,Match Preview,96512,6.72,6485,347,625.08,368,30,200,9.22,2542.59
VID-9140277,24-05-2026,Long-Form Video,Transfer Market,85123,3.88,3302,340,311.86,172,15,58,7.42,1463.17
VID-9030654,24-05-2026,Short,Match Preview,432836,34.22,148116,19,781.72,10809,183,2416,9.05,2150.58
VID-1159222,24-05-2026,Short,Managerial Tactics,184270,67.85,125027,27,937.7,8122,209,2321,8.52,1926.04
VID-1831561,25-05-2026,Long-Form Video,Transfer Market,129007,4.49,5792,364,585.64,412,30,149,10.2,2413.09
VID-2178484,25-05-2026,Short,Data Engineering in Sports,84919,63.27,53728,20,298.49,1233,20,427,3.13,1757.47
VID-6719099,27-05-2026,Short,Tactical Breakdown,479841,60.19,288816,29,2326.57,9665,313,2938,4.47,10401.71
VID-1656993,27-05-2026,Long-Form Video,Transfer Market,145874,3.88,5659,267,419.71,293,39,108,7.78,2071.8
VID-4909605,28-05-2026,Long-Form Video,Managerial Tactics,30937,5.67,1754,553,269.43,129,11,62,11.52,287.05
VID-7198378,29-05-2026,Long-Form Video,Tactical Breakdown,27411,6.81,1866,417,216.15,65,6,22,4.98,586.18
VID-9397402,29-05-2026,Short,Transfer Market,43103,69.68,30034,20,166.86,818,40,325,3.94,940.5
VID-5728882,30-05-2026,Short,Goalkeeper Analysis,105890,37.16,39348,50,546.5,2309,95,738,7.99,1864.57
VID-9466327,30-05-2026,Short,Tactical Breakdown,95094,60.31,57351,18,286.75,3918,177,351,7.75,1990.77
VID-6598353,31-05-2026,Short,Data Engineering in Sports,213394,56.94,121506,42,1417.57,8487,278,1719,8.63,3523.51
VID-4045265,31-05-2026,Long-Form Video,Data Engineering in Sports,147692,3.42,5051,556,780.1,266,31,95,7.76,1089.49
VID-1101326,31-05-2026,Short,Transfer Market,497784,49.87,248244,31,2137.66,8056,262,1892,4.11,12027.63
VID-2820877,01-06-2026,Long-Form Video,Data Engineering in Sports,97769,8.9,8701,570,1377.66,546,69,131,8.57,3335.44
VID-1848177,01-06-2026,Short,Transfer Market,11360,57.32,6511,48,86.81,158,2,54,3.29,265.13
VID-1897285,01-06-2026,Short,Match Preview,178708,50.27,89836,22,549,7170,253,1003,9.38,2514.55
VID-4613387,02-06-2026,Short,Data Engineering in Sports,323453,74.14,239808,37,2464.69,11401,261,2054,5.72,6004.6
VID-5232446,03-06-2026,Short,Transfer Market,285290,55.35,157908,24,1052.72,4809,227,3001,5.09,6090.39
VID-5087211,03-06-2026,Long-Form Video,Goalkeeper Analysis,57604,4.32,2488,188,129.93,244,18,96,14.39,748.6
VID-3132767,04-06-2026,Short,Transfer Market,103668,46.6,48309,54,724.63,2286,99,476,5.92,1295.91
VID-7850159,04-06-2026,Short,Goalkeeper Analysis,319549,72.99,233238,28,1814.07,5286,168,3449,3.82,6650.17
VID-7798770,04-06-2026,Long-Form Video,Data Engineering in Sports,35574,9.44,3358,213,198.68,317,46,128,14.62,509.59
VID-2635743,05-06-2026,Short,Data Engineering in Sports,133550,33.48,44712,29,360.18,2292,42,263,5.81,940.24
VID-8634589,05-06-2026,Short,Transfer Market,359574,56.76,204094,47,2664.56,15189,615,3327,9.37,8207.69
VID-6917368,05-06-2026,Short,Tactical Breakdown,360324,51.21,184521,31,1588.93,5200,228,1600,3.81,4999.76
VID-1140507,06-06-2026,Short,Managerial Tactics,207614,33.65,69862,32,621,2906,37,914,5.52,1675.78
VID-4285093,07-06-2026,Long-Form Video,Data Engineering in Sports,57879,8.55,4948,485,666.61,295,39,140,9.58,918.51
VID-6114742,08-06-2026,Long-Form Video,Tactical Breakdown,8718,9.29,809,307,68.99,71,3,15,11,239.41
VID-4370763,08-06-2026,Short,Data Engineering in Sports,207823,66.31,137807,49,1875.71,3931,160,853,3.59,1532.58
